time,freq,dur,vel,name,hand
11.794394,622.253967,1.164335,0.566929,D#5,right
12.020967,783.990872,0.352447,0.582677,G5,right
12.274813,130.812783,0.459440,0.551181,C3,left
12.274813,830.609395,0.683915,0.598425,G#5,right
12.373414,783.990872,0.967132,0.574803,G5,right
12.409078,466.163762,0.866433,0.480315,A#4,right
12.734253,130.812783,0.287412,0.566929,C3,left
12.958728,87.307058,0.255944,0.519685,F2,left
12.958728,622.253967,0.287412,0.503937,D#5,right
12.958728,830.609395,0.255944,0.574803,G#5,right
13.214672,87.307058,0.218182,0.511811,F2,left
13.214672,174.614116,0.467832,0.503937,F3,left
13.214672,830.609395,0.218182,0.551181,G#5,right
13.246141,622.253967,0.216084,0.488189,D#5,right
13.432854,87.307058,0.602097,0.488189,F2,left
13.432854,830.609395,0.474125,0.559055,G#5,right
13.462224,622.253967,0.220280,0.503937,D#5,right
13.682504,174.614116,0.448951,0.527559,F3,left
13.682504,622.253967,0.224475,0.527559,D#5,right
13.682504,783.990872,0.899999,0.574803,G5,right
13.906979,622.253967,0.224475,0.472441,D#5,right
13.906979,830.609395,0.352447,0.566929,G#5,right
14.034951,87.307058,0.096503,0.527559,F2,left
14.131454,87.307058,0.224475,0.519685,F2,left
14.131454,174.614116,0.451049,0.519685,F3,left
14.131454,622.253967,0.681817,0.535433,D#5,right
14.131454,932.327523,0.193007,0.559055,A#5,right
14.259426,830.609395,0.553846,0.566929,G#5,right
14.355930,87.307058,0.258042,0.503937,F2,left
14.582503,174.614116,0.295804,0.527559,F3,left
14.613971,87.307058,0.264335,0.496063,F2,left
0.044056,69.295658,0.511888,0.503937,C#2,left
0.044056,622.253967,0.255944,0.535433,D#5,right
0.044056,830.609395,0.255944,0.566929,G#5,right
0.300000,138.591315,0.444755,0.527559,C#3,left
0.300000,277.182631,0.065035,0.527559,C#4,right
0.300000,622.253967,0.224475,0.527559,D#5,right
0.300000,830.609395,0.224475,0.566929,G#5,right
0.524475,622.253967,0.220280,0.519685,D#5,right
0.524475,830.609395,0.442657,0.566929,G#5,right
0.555943,69.295658,0.885314,0.448819,C#2,left
0.744755,138.591315,0.474125,0.527559,C#3,left
0.744755,622.253967,0.222377,0.543307,D#5,right
0.744755,783.990872,0.537062,0.582677,G5,right
0.967132,622.253967,0.251748,0.503937,D#5,right
0.967132,830.609395,0.379720,0.582677,G#5,right
1.218880,138.591315,0.446853,0.535433,C#3,left
1.218880,622.253967,0.671328,0.543307,D#5,right
1.218880,932.327523,0.702797,0.566929,A#5,right
1.346852,830.609395,0.543356,0.574803,G#5,right
1.441257,69.295658,0.929370,0.480315,C#2,left
1.665733,138.591315,0.480419,0.559055,C#3,left
1.890208,622.253967,0.255944,0.519685,D#5,right
1.890208,830.609395,0.255944,0.559055,G#5,right
2.146152,138.591315,0.446853,0.535433,C#3,left
2.146152,622.253967,0.224475,0.519685,D#5,right
2.146152,830.609395,0.224475,0.566929,G#5,right
2.370627,69.295658,0.574825,0.472441,C#2,left
2.370627,622.253967,0.222377,0.511811,D#5,right
2.370627,830.609395,0.448951,0.566929,G#5,right
2.370627,1244.507935,0.031468,0.535433,D#6,right
2.593004,138.591315,0.448951,0.519685,C#3,left
2.593004,622.253967,0.226573,0.543307,D#5,right
2.593004,783.990872,0.161538,0.582677,G5,right
2.819578,622.253967,0.253846,0.511811,D#5,right
2.819578,830.609395,0.352447,0.582677,G#5,right
2.945452,69.295658,0.354545,0.448819,C#2,left
3.041955,138.591315,0.486713,0.527559,C#3,left
3.073424,622.253967,0.715384,0.535433,D#5,right
3.073424,932.327523,0.683915,0.566929,A#5,right
3.172025,830.609395,1.726572,0.566929,G#5,right
3.299997,69.295658,0.488811,0.480315,C#2,left
3.528668,138.591315,0.323077,0.559055,C#3,left
3.723773,65.406391,0.511888,0.527559,C2,left
3.723773,783.990872,0.258042,0.582677,G5,right
3.757339,466.163762,1.269230,0.559055,A#4,right
3.981814,130.812783,0.474125,0.543307,C3,left
3.981814,783.990872,0.253846,0.574803,G5,right
4.235660,65.406391,1.367831,0.519685,C2,left
4.235660,783.990872,0.438461,0.559055,G5,right
4.424471,622.253967,1.179020,0.559055,D#5,right
4.455940,130.812783,0.442657,0.535433,C3,left
4.674121,783.990872,0.352447,0.590551,G5,right
4.898597,130.812783,0.480419,0.551181,C3,left
4.898597,830.609395,0.704894,0.606299,G#5,right
5.026568,466.163762,0.893705,0.496063,A#4,right
5.026568,783.990872,0.960838,0.566929,G5,right
5.379016,130.812783,0.287412,0.574803,C3,left
5.603491,87.307058,0.253846,0.527559,F2,left
5.603491,622.253967,0.253846,0.519685,D#5,right
5.603491,830.609395,0.253846,0.566929,G#5,right
5.857337,87.307058,0.224475,0.519685,F2,left
5.857337,174.614116,0.476223,0.511811,F3,left
5.857337,622.253967,0.224475,0.496063,D#5,right
5.857337,830.609395,0.224475,0.559055,G#5,right
6.081812,87.307058,0.564335,0.503937,F2,left
