time,freq,dur,vel,name
3.025,196,1.513,0.5,G3
3.025,233.08,1.513,0.5,A#3
3.025,164.81,1.513,0.5,E3
3.529,392,0.252,0.5,G4
3.782,466.16,0.504,0.5,A#4
4.286,440,0.252,0.5,A4
4.538,174.61,1.513,0.5,F3
4.538,146.83,1.513,0.5,D3
4.538,220,1.513,0.5,A3
4.538,392,0.504,0.5,G4
5.042,440,0.756,0.5,A4
5.798,329.63,0.126,0.5,E4
5.924,293.66,0.126,0.5,D4
6.05,138.59,1.513,0.5,C#3
6.05,220,1.513,0.5,A3
6.05,174.61,1.513,0.5,F3
6.05,277.18,1.513,0.5,C#4
7.311,440,0.252,0.5,A4
7.563,174.61,1.513,0.5,F3
7.563,130.81,1.513,0.5,C3
7.563,220,1.513,0.5,A3
7.563,261.63,1.513,0.5,C4
7.563,392,0.504,0.5,G4
8.067,440,1.008,0.5,A4
9.076,146.83,1.513,0.5,D3
9.076,123.47,1.513,0.5,B2
9.076,174.61,1.513,0.5,F3
9.076,246.94,1.513,0.5,B3
0,58.27,3.025,0.5,A#1
0,116.54,3.025,0.5,A#2
1.261,293.66,0.252,0.5,D4
1.261,587.33,0.252,0.5,D5
1.513,349.23,0.504,0.5,F4
1.513,698.46,0.504,0.5,F5
2.017,523.25,1.008,0.5,C5
2.017,1046.5,1.008,0.5,C6
3.025,49,3.025,0.5,G1
3.025,98,3.025,0.5,G2
4.286,293.66,0.252,0.5,D4
4.286,587.33,0.252,0.5,D5
4.538,698.46,0.504,0.5,F5
4.538,349.23,0.504,0.5,F4
5.042,1046.5,1.008,0.5,C6
5.042,523.25,1.008,0.5,C5
6.05,77.78,0.756,0.5,D#2
6.05,155.56,0.756,0.5,D#3
6.807,196,0.756,0.5,G3
6.807,155.56,0.756,0.5,D#3
6.807,233.08,0.756,0.5,A#3
6.807,311.13,0.756,0.5,D#4
6.807,440,0.756,0.5,A4
6.807,880,0.756,0.5,A5
7.563,311.13,0.756,0.5,D#4
7.563,155.56,0.756,0.5,D#3
7.563,233.08,0.756,0.5,A#3
7.563,196,0.756,0.5,G3
7.563,466.16,0.756,0.5,A#4
7.563,932.33,0.756,0.5,A#5
8.319,311.13,0.756,0.5,D#4
8.319,196,0.756,0.5,G3
8.319,233.08,0.756,0.5,A#3
8.319,155.56,0.756,0.5,D#3
8.319,1046.5,0.756,0.5,C6
8.319,523.25,0.756,0.5,C5
9.076,155.56,1.513,0.5,D#3
9.076,196,1.513,0.5,G3
9.076,130.81,1.513,0.5,C3
9.076,233.08,1.513,0.5,A#3
9.076,932.33,0.504,0.5,A#5
9.076,466.16,0.504,0.5,A#4
9.58,932.33,0.252,0.5,A#5
9.58,466.16,0.252,0.5,A#4
9.832,1174.66,0.504,0.5,D6
9.832,587.33,0.504,0.5,D5
10.336,392,0.252,0.5,G4
10.336,783.99,0.252,0.5,G5
10.588,73.42,0.252,0.5,D2
10.588,146.83,0.252,0.5,D3
10.588,880,0.756,0.5,A5
10.588,440,0.756,0.5,A4
10.84,220,0.252,0.5,A3
10.84,146.83,0.252,0.5,D3
10.84,185,0.252,0.5,F#3
10.84,261.63,0.252,0.5,C4
11.092,220,0.252,0.5,A3
11.092,146.83,0.252,0.5,D3
11.092,261.63,0.252,0.5,C4
11.092,185,0.252,0.5,F#3
11.345,146.83,0.252,0.5,D3
11.345,220,0.252,0.5,A3
11.345,185,0.252,0.5,F#3
11.345,261.63,0.252,0.5,C4
11.345,440,0.504,0.5,A4
11.597,146.83,0.252,0.5,D3
11.597,220,0.252,0.5,A3
11.597,185,0.252,0.5,F#3
11.597,261.63,0.252,0.5,C4
0,146.83,0.252,0.5,D3
0,220,0.252,0.5,A3
0,185,0.252,0.5,F#3
0,261.63,0.252,0.5,C4
0,440,0.252,0.5,A4
0,880,0.252,0.5,A5
0.252,49,0.252,0.5,G1
0.252,98,0.252,0.5,G2
0.252,369.99,0.504,0.5,F#4
0.252,739.99,0.504,0.5,F#5
0.504,98,0.252,0.5,G2
0.756,98,0.252,0.5,G2
0.756,783.99,0.756,0.5,G5
0.756,392,0.756,0.5,G4
0.756,493.88,0.756,0.5,B4
1.008,146.83,0.252,0.5,D3
1.008,123.47,0.252,0.5,B2
1.008,98,0.252,0.5,G2
1.008,196,0.252,0.5,G3
1.261,123.47,0.252,0.5,B2
1.513,98,0.252,0.5,G2
1.513,783.99,0.252,0.5,G5
1.513,392,0.252,0.5,G4
1.513,493.88,0.252,0.5,B4
1.765,98,0.252,0.5,G2
1.765,61.74,0.252,0.5,B1
1.765,49,0.252,0.5,G1
1.765,73.42,0.252,0.5,D2
1.765,739.99,0.504,0.5,F#5
1.765,369.99,0.504,0.5,F#4
2.017,98,0.252,0.5,G2
2.269,98,0.252,0.5,G2
2.269,783.99,0.252,0.5,G5
2.269,392,0.252,0.5,G4
2.269,493.88,0.252,0.5,B4
2.521,146.83,0.252,0.5,D3
2.521,123.47,0.252,0.5,B2
2.521,196,0.252,0.5,G3
2.521,880,0.504,0.5,A5
2.521,440,0.504,0.5,A4
2.773,110,0.252,0.5,A2
3.025,116.54,0.252,0.5,A#2
3.025,783.99,0.252,0.5,G5
3.025,392,0.252,0.5,G4
3.025,493.88,0.252,0.5,B4
3.277,61.74,0.252,0.5,B1
3.277,123.47,0.252,0.5,B2
3.277,369.99,0.504,0.5,F#4
3.277,739.99,0.504,0.5,F#5
3.529,123.47,0.252,0.5,B2
3.782,123.47,0.252,0.5,B2
3.782,783.99,0.756,0.5,G5
3.782,392,0.756,0.5,G4
3.782,493.88,0.756,0.5,B4
4.034,123.47,0.252,0.5,B2
4.034,185,0.252,0.5,F#3
4.034,155.56,0.252,0.5,D#3
4.034,246.94,0.252,0.5,B3
4.286,155.56,0.252,0.5,D#3
4.538,123.47,0.252,0.5,B2
4.538,783.99,0.252,0.5,G5
4.538,392,0.252,0.5,G4
4.538,493.88,0.252,0.5,B4
4.79,61.74,0.252,0.5,B1
4.79,123.47,0.252,0.5,B2
4.79,739.99,0.504,0.5,F#5
4.79,369.99,0.504,0.5,F#4
5.042,123.47,0.252,0.5,B2
5.294,123.47,0.252,0.5,B2
5.294,783.99,0.252,0.5,G5
5.294,392,0.252,0.5,G4
5.294,493.88,0.252,0.5,B4
5.546,155.56,0.252,0.5,D#3
5.546,246.94,0.252,0.5,B3
5.546,185,0.252,0.5,F#3
5.546,880,0.504,0.5,A5
5.546,440,0.504,0.5,A4
5.798,138.59,0.252,0.5,C#3
6.05,155.56,0.252,0.5,D#3
6.05,783.99,0.252,0.5,G5
6.05,392,0.252,0.5,G4
6.05,493.88,0.252,0.5,B4
6.303,82.41,0.252,0.5,E2
6.303,164.81,0.252,0.5,E3
6.303,369.99,0.504,0.5,F#4
6.303,739.99,0.504,0.5,F#5
6.555,164.81,0.252,0.5,E3
6.807,164.81,0.252,0.5,E3
6.807,493.88,0.252,0.5,B4
6.807,392,0.252,0.5,G4
6.807,783.99,0.252,0.5,G5
7.059,164.81,0.252,0.5,E3
7.059,196,0.252,0.5,G3
7.059,246.94,0.252,0.5,B3
7.059,329.63,0.252,0.5,E4
7.059,587.33,0.252,0.5,D5
7.059,493.88,0.252,0.5,B4
7.059,987.77,0.252,0.5,B5
7.311,196,0.252,0.5,G3
7.311,493.88,0.252,0.5,B4
7.311,392,0.252,0.5,G4
7.311,783.99,0.252,0.5,G5
7.563,164.81,0.252,0.5,E3
7.563,392,0.504,0.5,G4
7.563,493.88,0.504,0.5,B4
7.563,783.99,0.504,0.5,G5
7.815,82.41,0.252,0.5,E2
7.815,164.81,0.252,0.5,E3
8.067,164.81,0.252,0.5,E3
8.067,493.88,0.252,0.5,B4
8.067,392,0.252,0.5,G4
8.067,783.99,0.252,0.5,G5
8.319,164.81,0.252,0.5,E3
8.319,392,0.252,0.5,G4
8.319,329.63,0.252,0.5,E4
8.319,659.26,0.252,0.5,E5
8.571,164.81,0.252,0.5,E3
8.571,196,0.252,0.5,G3
8.571,246.94,0.252,0.5,B3
8.571,329.63,0.252,0.5,E4
8.571,392,0.504,0.5,G4
8.571,659.26,0.504,0.5,E5
8.824,196,0.252,0.5,G3
9.076,164.81,0.252,0.5,E3
9.076,493.88,0.252,0.5,B4
9.076,392,0.252,0.5,G4
9.076,783.99,0.252,0.5,G5
9.328,65.41,0.252,0.5,C2
9.328,130.81,0.252,0.5,C3
9.328,932.33,0.252,0.5,A#5
9.328,466.16,0.252,0.5,A#4
9.58,130.81,0.252,0.5,C3
9.58,466.16,0.252,0.5,A#4
9.58,932.33,0.252,0.5,A#5
9.832,130.81,0.252,0.5,C3
9.832,932.33,0.756,0.5,A#5
9.832,466.16,0.756,0.5,A#4
10.084,130.81,0.252,0.5,C3
10.084,261.63,0.252,0.5,C4
10.084,196,0.252,0.5,G3
10.084,155.56,0.252,0.5,D#3
10.336,155.56,0.252,0.5,D#3
10.588,130.81,0.252,0.5,C3
10.588,392,0.252,0.5,G4
10.588,783.99,0.252,0.5,G5
10.84,73.42,0.252,0.5,D2
10.84,146.83,0.252,0.5,D3
10.84,932.33,0.252,0.5,A#5
10.84,466.16,0.252,0.5,A#4
11.092,146.83,0.252,0.5,D3
11.092,932.33,0.252,0.5,A#5
11.092,466.16,0.252,0.5,A#4
11.345,146.83,0.252,0.5,D3
11.345,440,0.756,0.5,A4
11.345,880,0.756,0.5,A5
11.597,146.83,0.252,0.5,D3
11.597,220,0.252,0.5,A3
11.597,261.63,0.252,0.5,C4
11.597,185,0.252,0.5,F#3
11.849,185,0.252,0.5,F#3
0,146.83,0.252,0.5,D3
0,880,0.252,0.5,A5
0,440,0.252,0.5,A4
0.252,49,0.252,0.5,G1
0.252,98,0.252,0.5,G2
0.252,369.99,0.504,0.5,F#4
0.252,739.99,0.504,0.5,F#5
0.504,98,0.252,0.5,G2
0.756,98,0.252,0.5,G2
0.756,783.99,0.756,0.5,G5
0.756,392,0.756,0.5,G4
0.756,493.88,0.756,0.5,B4
1.008,146.83,0.252,0.5,D3
1.008,123.47,0.252,0.5,B2
1.008,98,0.252,0.5,G2
1.008,196,0.252,0.5,G3
1.261,123.47,0.252,0.5,B2
1.513,98,0.252,0.5,G2
1.513,783.99,0.252,0.5,G5
1.513,392,0.252,0.5,G4
1.513,493.88,0.252,0.5,B4
1.765,98,0.252,0.5,G2
1.765,61.74,0.252,0.5,B1
1.765,49,0.252,0.5,G1
1.765,73.42,0.252,0.5,D2
1.765,739.99,0.504,0.5,F#5
1.765,369.99,0.504,0.5,F#4
2.017,98,0.252,0.5,G2
2.269,98,0.252,0.5,G2
2.269,783.99,0.252,0.5,G5
2.269,392,0.252,0.5,G4
2.269,493.88,0.252,0.5,B4
2.521,146.83,0.252,0.5,D3
2.521,123.47,0.252,0.5,B2
2.521,196,0.252,0.5,G3
2.521,880,0.504,0.5,A5
2.521,440,0.504,0.5,A4
2.773,110,0.252,0.5,A2
3.025,116.54,0.252,0.5,A#2
3.025,783.99,0.252,0.5,G5
3.025,392,0.252,0.5,G4
3.025,493.88,0.252,0.5,B4
3.277,61.74,0.252,0.5,B1
3.277,123.47,0.252,0.5,B2
3.277,369.99,0.504,0.5,F#4
3.277,739.99,0.504,0.5,F#5
3.529,123.47,0.252,0.5,B2
3.782,123.47,0.252,0.5,B2
3.782,783.99,0.756,0.5,G5
3.782,392,0.756,0.5,G4
3.782,493.88,0.756,0.5,B4
4.034,123.47,0.252,0.5,B2
4.034,185,0.252,0.5,F#3
4.034,155.56,0.252,0.5,D#3
4.034,246.94,0.252,0.5,B3
4.286,155.56,0.252,0.5,D#3
4.538,123.47,0.252,0.5,B2
4.538,783.99,0.252,0.5,G5
4.538,392,0.252,0.5,G4
4.538,493.88,0.252,0.5,B4
4.79,61.74,0.252,0.5,B1
4.79,123.47,0.252,0.5,B2
4.79,739.99,0.504,0.5,F#5
4.79,369.99,0.504,0.5,F#4
5.042,123.47,0.252,0.5,B2
5.294,123.47,0.252,0.5,B2
5.294,783.99,0.252,0.5,G5
5.294,392,0.252,0.5,G4
5.294,493.88,0.252,0.5,B4
5.546,155.56,0.252,0.5,D#3
5.546,246.94,0.252,0.5,B3
5.546,185,0.252,0.5,F#3
5.546,880,0.504,0.5,A5
5.546,440,0.504,0.5,A4
5.798,138.59,0.252,0.5,C#3
6.05,155.56,0.252,0.5,D#3
6.05,783.99,0.252,0.5,G5
6.05,392,0.252,0.5,G4
6.05,493.88,0.252,0.5,B4
6.303,82.41,0.252,0.5,E2
6.303,164.81,0.252,0.5,E3
6.303,369.99,0.504,0.5,F#4
6.303,739.99,0.504,0.5,F#5
6.555,164.81,0.252,0.5,E3
6.807,164.81,0.252,0.5,E3
6.807,493.88,0.252,0.5,B4
6.807,392,0.252,0.5,G4
6.807,783.99,0.252,0.5,G5
7.059,164.81,0.252,0.5,E3
7.059,196,0.252,0.5,G3
7.059,246.94,0.252,0.5,B3
7.059,329.63,0.252,0.5,E4
7.059,587.33,0.252,0.5,D5
7.059,493.88,0.252,0.5,B4
7.059,987.77,0.252,0.5,B5
7.311,196,0.252,0.5,G3
7.311,493.88,0.252,0.5,B4
7.311,392,0.252,0.5,G4
7.311,783.99,0.252,0.5,G5
7.563,164.81,0.252,0.5,E3
7.563,392,0.504,0.5,G4
7.563,493.88,0.504,0.5,B4
7.563,783.99,0.504,0.5,G5
7.815,82.41,0.252,0.5,E2
7.815,164.81,0.252,0.5,E3
8.067,164.81,0.252,0.5,E3
8.067,493.88,0.252,0.5,B4
8.067,392,0.252,0.5,G4
8.067,783.99,0.252,0.5,G5
8.319,164.81,0.252,0.5,E3
8.319,392,0.252,0.5,G4
8.319,329.63,0.252,0.5,E4
8.319,659.26,0.252,0.5,E5
8.571,164.81,0.252,0.5,E3
8.571,196,0.252,0.5,G3
8.571,246.94,0.252,0.5,B3
8.571,329.63,0.252,0.5,E4
8.571,392,0.504,0.5,G4
8.571,659.26,0.504,0.5,E5
8.824,196,0.252,0.5,G3
9.076,164.81,0.252,0.5,E3
9.076,493.88,0.252,0.5,B4
9.076,392,0.252,0.5,G4
9.076,783.99,0.252,0.5,G5
9.328,65.41,0.252,0.5,C2
9.328,130.81,0.252,0.5,C3
9.328,932.33,0.252,0.5,A#5
9.328,466.16,0.252,0.5,A#4
9.58,130.81,0.252,0.5,C3
9.58,466.16,0.252,0.5,A#4
9.58,932.33,0.252,0.5,A#5
9.832,130.81,0.252,0.5,C3
9.832,932.33,0.756,0.5,A#5
9.832,466.16,0.756,0.5,A#4
10.084,130.81,0.252,0.5,C3
10.084,261.63,0.252,0.5,C4
10.084,196,0.252,0.5,G3
10.084,155.56,0.252,0.5,D#3
10.336,155.56,0.252,0.5,D#3
10.588,130.81,0.252,0.5,C3
10.588,392,0.252,0.5,G4
10.588,783.99,0.252,0.5,G5
10.84,73.42,0.252,0.5,D2
10.84,146.83,0.252,0.5,D3
10.84,932.33,0.252,0.5,A#5
10.84,466.16,0.252,0.5,A#4
11.092,146.83,0.252,0.5,D3
11.092,932.33,0.252,0.5,A#5
11.092,466.16,0.252,0.5,A#4
11.345,146.83,0.252,0.5,D3
11.345,440,0.756,0.5,A4
11.345,880,0.756,0.5,A5
11.597,146.83,0.252,0.5,D3
11.597,220,0.252,0.5,A3
11.597,261.63,0.252,0.5,C4
11.597,185,0.252,0.5,F#3
11.849,185,0.252,0.5,F#3
0,146.83,0.252,0.5,D3
0,880,0.252,0.5,A5
0,440,0.252,0.5,A4
0.252,49,0.252,0.5,G1
0.252,98,0.252,0.5,G2
0.252,369.99,0.504,0.5,F#4
0.252,739.99,0.504,0.5,F#5
0.504,98,0.252,0.5,G2
0.756,98,0.252,0.5,G2
0.756,783.99,0.756,0.5,G5
0.756,392,0.756,0.5,G4
0.756,493.88,0.756,0.5,B4
1.008,146.83,0.252,0.5,D3
1.008,123.47,0.252,0.5,B2
1.008,98,0.252,0.5,G2
1.008,196,0.252,0.5,G3
1.261,123.47,0.252,0.5,B2
1.513,98,0.252,0.5,G2
1.513,783.99,0.252,0.5,G5
1.513,392,0.252,0.5,G4
1.513,493.88,0.252,0.5,B4
1.765,98,0.252,0.5,G2
1.765,61.74,0.252,0.5,B1
1.765,49,0.252,0.5,G1
1.765,73.42,0.252,0.5,D2
1.765,739.99,0.504,0.5,F#5
1.765,369.99,0.504,0.5,F#4
2.017,98,0.252,0.5,G2
2.269,98,0.252,0.5,G2
2.269,783.99,0.252,0.5,G5
2.269,392,0.252,0.5,G4
2.269,493.88,0.252,0.5,B4
2.521,146.83,0.252,0.5,D3
2.521,123.47,0.252,0.5,B2
2.521,196,0.252,0.5,G3
2.521,880,0.504,0.5,A5
2.521,440,0.504,0.5,A4
2.773,110,0.252,0.5,A2
3.025,116.54,0.252,0.5,A#2
3.025,783.99,0.252,0.5,G5
3.025,392,0.252,0.5,G4
3.025,493.88,0.252,0.5,B4
3.277,61.74,0.252,0.5,B1
3.277,123.47,0.252,0.5,B2
3.277,587.33,0.504,0.5,D5
3.277,1174.66,0.504,0.5,D6
3.529,123.47,0.252,0.5,B2
3.782,123.47,0.252,0.5,B2
3.782,880,0.756,0.5,A5
3.782,440,0.756,0.5,A4
4.034,123.47,0.252,0.5,B2
4.034,185,0.252,0.5,F#3
4.034,155.56,0.252,0.5,D#3
4.034,246.94,0.252,0.5,B3
4.286,155.56,0.252,0.5,D#3
4.538,123.47,0.252,0.5,B2
4.538,466.16,0.252,0.5,A#4
4.538,932.33,0.252,0.5,A#5
4.79,61.74,0.252,0.5,B1
4.79,123.47,0.252,0.5,B2
4.79,493.88,0.252,0.5,B4
4.79,622.25,0.252,0.5,D#5
4.79,987.77,0.252,0.5,B5
5.042,123.47,0.252,0.5,B2
5.042,622.25,0.252,0.5,D#5
5.042,493.88,0.252,0.5,B4
5.042,987.77,0.252,0.5,B5
5.294,123.47,0.252,0.5,B2
5.294,622.25,0.252,0.5,D#5
5.294,493.88,0.252,0.5,B4
5.294,987.77,0.252,0.5,B5
5.546,155.56,0.252,0.5,D#3
5.546,246.94,0.252,0.5,B3
5.546,185,0.252,0.5,F#3
5.546,493.88,0.252,0.5,B4
5.546,622.25,0.252,0.5,D#5
5.546,987.77,0.252,0.5,B5
5.798,138.59,0.252,0.5,C#3
5.798,622.25,0.252,0.5,D#5
5.798,987.77,0.252,0.5,B5
5.798,493.88,0.252,0.5,B4
6.05,155.56,0.252,0.5,D#3
6.05,622.25,0.252,0.5,D#5
6.05,987.77,0.252,0.5,B5
6.05,493.88,0.252,0.5,B4
6.303,82.41,0.252,0.5,E2
6.303,164.81,0.252,0.5,E3
6.555,164.81,0.252,0.5,E3
6.807,164.81,0.252,0.5,E3
7.059,164.81,0.252,0.5,E3
7.059,196,0.252,0.5,G3
7.059,246.94,0.252,0.5,B3
7.059,329.63,0.252,0.5,E4
7.059,659.26,0.252,0.5,E5
7.059,493.88,0.252,0.5,B4
7.059,987.77,0.252,0.5,B5
7.311,196,0.252,0.5,G3
7.311,493.88,0.252,0.5,B4
7.311,392,0.252,0.5,G4
7.311,783.99,0.252,0.5,G5
7.563,164.81,0.252,0.5,E3
7.563,392,0.504,0.5,G4
7.563,493.88,0.504,0.5,B4
7.563,783.99,0.504,0.5,G5
7.815,82.41,0.252,0.5,E2
7.815,164.81,0.252,0.5,E3
8.067,164.81,0.252,0.5,E3
8.067,493.88,0.252,0.5,B4
8.067,392,0.252,0.5,G4
8.067,783.99,0.252,0.5,G5
8.319,164.81,0.252,0.5,E3
8.319,392,0.252,0.5,G4
8.319,329.63,0.252,0.5,E4
8.319,659.26,0.252,0.5,E5
8.571,164.81,0.252,0.5,E3
8.571,196,0.252,0.5,G3
8.571,246.94,0.252,0.5,B3
8.571,329.63,0.252,0.5,E4
8.571,392,0.504,0.5,G4
8.571,659.26,0.504,0.5,E5
8.824,196,0.252,0.5,G3
9.076,164.81,0.252,0.5,E3
9.076,493.88,0.252,0.5,B4
9.076,392,0.252,0.5,G4
9.076,783.99,0.252,0.5,G5
9.328,65.41,0.252,0.5,C2
9.328,130.81,0.252,0.5,C3
9.328,932.33,0.252,0.5,A#5
9.328,466.16,0.252,0.5,A#4
9.58,130.81,0.252,0.5,C3
9.58,466.16,0.252,0.5,A#4
9.58,932.33,0.252,0.5,A#5
9.832,130.81,0.252,0.5,C3
9.832,932.33,0.756,0.5,A#5
9.832,466.16,0.756,0.5,A#4
10.084,130.81,0.252,0.5,C3
10.084,261.63,0.252,0.5,C4
10.084,196,0.252,0.5,G3
10.084,155.56,0.252,0.5,D#3
10.336,155.56,0.252,0.5,D#3
10.588,130.81,0.252,0.5,C3
10.588,392,0.252,0.5,G4
10.588,783.99,0.252,0.5,G5
10.84,73.42,0.252,0.5,D2
10.84,146.83,0.252,0.5,D3
10.84,932.33,0.252,0.5,A#5
10.84,466.16,0.252,0.5,A#4
11.092,146.83,0.252,0.5,D3
11.092,932.33,0.252,0.5,A#5
11.092,466.16,0.252,0.5,A#4
11.345,146.83,0.252,0.5,D3
11.345,440,0.756,0.5,A4
11.345,880,0.756,0.5,A5
11.597,146.83,0.252,0.5,D3
11.597,220,0.252,0.5,A3
11.597,261.63,0.252,0.5,C4
11.597,185,0.252,0.5,F#3
11.849,185,0.252,0.5,F#3
0,146.83,0.252,0.5,D3
0,880,0.252,0.5,A5
0,440,0.252,0.5,A4
0.252,49,0.252,0.5,G1
0.252,98,0.252,0.5,G2
0.252,369.99,0.504,0.5,F#4
0.252,739.99,0.504,0.5,F#5
0.504,98,0.252,0.5,G2
0.756,98,0.252,0.5,G2
0.756,783.99,0.756,0.5,G5
0.756,392,0.756,0.5,G4
0.756,493.88,0.756,0.5,B4
1.008,146.83,0.252,0.5,D3
1.008,123.47,0.252,0.5,B2
1.008,98,0.252,0.5,G2
1.008,196,0.252,0.5,G3
1.261,123.47,0.252,0.5,B2
1.513,98,0.252,0.5,G2
1.513,783.99,0.252,0.5,G5
1.513,392,0.252,0.5,G4
1.513,493.88,0.252,0.5,B4
1.765,98,0.252,0.5,G2
1.765,61.74,0.252,0.5,B1
1.765,49,0.252,0.5,G1
1.765,73.42,0.252,0.5,D2
1.765,739.99,0.504,0.5,F#5
1.765,369.99,0.504,0.5,F#4
2.017,98,0.252,0.5,G2
2.269,98,0.252,0.5,G2
2.269,783.99,0.252,0.5,G5
2.269,392,0.252,0.5,G4
2.269,493.88,0.252,0.5,B4
2.521,146.83,0.252,0.5,D3
2.521,123.47,0.252,0.5,B2
2.521,196,0.252,0.5,G3
2.521,880,0.504,0.5,A5
2.521,440,0.504,0.5,A4
2.773,110,0.252,0.5,A2
3.025,116.54,0.252,0.5,A#2
3.025,783.99,0.252,0.5,G5
3.025,392,0.252,0.5,G4
3.025,493.88,0.252,0.5,B4
3.277,61.74,0.252,0.5,B1
3.277,123.47,0.252,0.5,B2
3.277,369.99,0.504,0.5,F#4
3.277,739.99,0.504,0.5,F#5
3.529,123.47,0.252,0.5,B2
3.782,123.47,0.252,0.5,B2
3.782,783.99,0.756,0.5,G5
3.782,392,0.756,0.5,G4
3.782,493.88,0.756,0.5,B4
4.034,123.47,0.252,0.5,B2
4.034,185,0.252,0.5,F#3
4.034,155.56,0.252,0.5,D#3
4.034,246.94,0.252,0.5,B3
4.286,155.56,0.252,0.5,D#3
4.538,123.47,0.252,0.5,B2
4.538,783.99,0.252,0.5,G5
4.538,392,0.252,0.5,G4
4.538,493.88,0.252,0.5,B4
4.79,61.74,0.252,0.5,B1
4.79,123.47,0.252,0.5,B2
4.79,739.99,0.504,0.5,F#5
4.79,369.99,0.504,0.5,F#4
5.042,123.47,0.252,0.5,B2
5.294,123.47,0.252,0.5,B2
5.294,783.99,0.252,0.5,G5
5.294,392,0.252,0.5,G4
5.294,493.88,0.252,0.5,B4
5.546,155.56,0.252,0.5,D#3
5.546,246.94,0.252,0.5,B3
5.546,185,0.252,0.5,F#3
5.546,880,0.504,0.5,A5
5.546,440,0.504,0.5,A4
5.798,138.59,0.252,0.5,C#3
6.05,155.56,0.252,0.5,D#3
6.05,783.99,0.252,0.5,G5
6.05,392,0.252,0.5,G4
6.05,493.88,0.252,0.5,B4
6.303,82.41,0.252,0.5,E2
6.303,164.81,0.252,0.5,E3
6.303,369.99,0.504,0.5,F#4
6.303,739.99,0.504,0.5,F#5
6.555,164.81,0.252,0.5,E3
6.807,164.81,0.252,0.5,E3
6.807,493.88,0.252,0.5,B4
6.807,392,0.252,0.5,G4
6.807,783.99,0.252,0.5,G5
7.059,164.81,0.252,0.5,E3
7.059,196,0.252,0.5,G3
7.059,246.94,0.252,0.5,B3
7.059,329.63,0.252,0.5,E4
7.059,587.33,0.252,0.5,D5
7.059,493.88,0.252,0.5,B4
7.059,987.77,0.252,0.5,B5
7.311,196,0.252,0.5,G3
7.311,493.88,0.252,0.5,B4
7.311,392,0.252,0.5,G4
7.311,783.99,0.252,0.5,G5
7.563,164.81,0.252,0.5,E3
7.563,392,0.504,0.5,G4
7.563,493.88,0.504,0.5,B4
7.563,783.99,0.504,0.5,G5
7.815,82.41,0.252,0.5,E2
7.815,164.81,0.252,0.5,E3
8.067,164.81,0.252,0.5,E3
8.067,493.88,0.252,0.5,B4
8.067,392,0.252,0.5,G4
8.067,783.99,0.252,0.5,G5
8.319,164.81,0.252,0.5,E3
8.319,392,0.252,0.5,G4
8.319,329.63,0.252,0.5,E4
8.319,659.26,0.252,0.5,E5
8.571,164.81,0.252,0.5,E3
8.571,196,0.252,0.5,G3
8.571,246.94,0.252,0.5,B3
8.571,329.63,0.252,0.5,E4
8.571,392,0.504,0.5,G4
8.571,659.26,0.504,0.5,E5
8.824,196,0.252,0.5,G3
9.076,164.81,0.252,0.5,E3
9.076,493.88,0.252,0.5,B4
9.076,392,0.252,0.5,G4
9.076,783.99,0.252,0.5,G5
9.328,65.41,0.252,0.5,C2
9.328,130.81,0.252,0.5,C3
9.328,932.33,0.252,0.5,A#5
9.328,466.16,0.252,0.5,A#4
9.58,130.81,0.252,0.5,C3
9.58,466.16,0.252,0.5,A#4
9.58,932.33,0.252,0.5,A#5
9.832,130.81,0.252,0.5,C3
9.832,932.33,0.756,0.5,A#5
9.832,466.16,0.756,0.5,A#4
10.084,130.81,0.252,0.5,C3
10.084,261.63,0.252,0.5,C4
10.084,196,0.252,0.5,G3
10.084,155.56,0.252,0.5,D#3
10.336,155.56,0.252,0.5,D#3
10.588,130.81,0.252,0.5,C3
10.588,392,0.252,0.5,G4
10.588,783.99,0.252,0.5,G5
10.84,73.42,0.252,0.5,D2
10.84,146.83,0.252,0.5,D3
10.84,932.33,0.252,0.5,A#5
10.84,466.16,0.252,0.5,A#4
11.092,146.83,0.252,0.5,D3
11.092,932.33,0.252,0.5,A#5
11.092,466.16,0.252,0.5,A#4
11.345,146.83,0.252,0.5,D3
11.345,440,1.008,0.5,A4
11.345,880,1.008,0.5,A5
11.597,146.83,0.252,0.5,D3
11.597,220,0.252,0.5,A3
11.597,261.63,0.252,0.5,C4
11.597,185,0.252,0.5,F#3
11.849,185,0.252,0.5,F#3
12.101,146.83,0.252,0.5,D3
0,98,0.504,0.5,G2
0,146.83,0.504,0.5,D3
0,196,0.504,0.5,G3
0.252,830.61,0.504,0.5,G#5
0.252,415.3,0.504,0.5,G#4
0.504,196,0.252,0.5,G3
0.756,233.08,0.252,0.5,A#3
0.756,293.66,0.252,0.5,D4
0.756,392,0.756,0.5,G4
0.756,783.99,0.756,0.5,G5
1.008,196,0.252,0.5,G3
1.261,233.08,0.252,0.5,A#3
1.513,65.41,0.504,0.5,C2
1.513,130.81,0.504,0.5,C3
1.765,329.63,0.504,0.5,E4
1.765,392,0.504,0.5,G4
1.765,466.16,0.504,0.5,A#4
2.017,130.81,0.252,0.5,C3
2.269,164.81,0.252,0.5,E3
2.269,196,0.252,0.5,G3
2.269,261.63,0.252,0.5,C4
2.269,392,0.756,0.5,G4
