time,freq,dur,vel,name,hand
6.145338,233.081881,0.256396,0.480315,A#3,left
6.303748,493.883301,0.227000,0.472441,B4,right
6.498087,92.498606,0.264561,0.433071,F#2,left
6.498087,311.126984,0.360914,0.440945,D#4,right
6.498087,466.163762,0.808382,0.472441,A#4,right
6.859001,138.591315,0.383777,0.464567,C#3,left
6.859001,233.081881,0.383777,0.480315,A#3,left
6.859001,311.126984,0.703864,0.440945,D#4,right
7.242778,82.406889,0.287425,0.464567,E2,left
7.402822,369.994423,0.256396,0.464567,F#4,right
7.595527,622.253967,0.352749,0.472441,D#5,right
7.753937,155.563492,0.447468,0.472441,D#3,left
7.753937,207.652349,0.476864,0.496063,G#3,left
7.753937,246.941651,0.414806,0.511811,B3,left
7.948276,622.253967,1.043548,0.480315,D#5,right
8.106686,369.994423,0.344583,0.488189,F#4,right
8.292859,82.406889,0.315187,0.464567,E2,left
8.451269,369.994423,0.189439,0.464567,F#4,right
8.640708,369.994423,0.545454,0.448819,F#4,right
8.833413,155.563492,0.511159,0.464567,D#3,left
8.833413,207.652349,0.447468,0.488189,G#3,left
8.833413,246.941651,0.416439,0.488189,B3,left
8.991824,622.253967,0.906368,0.472441,D#5,right
9.186162,369.994423,0.385411,0.456693,F#4,right
9.377234,164.813778,0.259662,0.472441,E3,left
9.377234,415.304698,0.357648,0.480315,G#4,right
9.538911,82.406889,0.195971,0.440945,E2,left
9.571572,369.994423,0.424605,0.456693,F#4,right
9.734882,155.563492,0.450734,0.440945,D#3,left
9.734882,415.304698,0.450734,0.464567,G#4,right
9.898192,77.781746,0.192705,0.417323,D#2,left
9.898192,622.253967,0.351116,0.440945,D#5,right
10.059868,51.913087,0.062058,0.440945,G#1,left
10.090897,554.365262,0.256396,0.472441,C#5,right
10.249307,622.253967,0.289058,0.448819,D#5,right
10.443645,932.327523,0.094720,0.472441,A#5,right
10.602056,246.941651,0.449101,0.503937,B3,left
10.634718,207.652349,0.939030,0.448819,G#3,left
10.634718,311.126984,0.385411,0.472441,D#4,right
10.794761,932.327523,0.096353,0.472441,A#5,right
10.987466,622.253967,0.360914,0.480315,D#5,right
11.185071,103.826174,0.354382,0.440945,G#2,left
11.348380,622.253967,0.256396,0.456693,D#5,right
0.204137,207.652349,0.695699,0.464567,G#3,left
0.204137,246.941651,0.507893,0.496063,B3,left
0.204137,311.126984,0.413173,0.503937,D#4,right
0.395209,622.253967,0.694066,0.480315,D#5,right
0.741425,92.498606,0.191072,0.472441,F#2,left
0.772454,415.304698,0.316821,0.511811,G#4,right
0.932498,92.498606,0.772454,0.448819,F#2,left
1.089275,622.253967,0.971692,0.488189,D#5,right
1.121937,46.249303,0.192705,0.440945,F#1,left
1.281980,554.365262,0.225367,0.503937,C#5,right
1.314642,46.249303,0.256396,0.377953,F#1,left
1.442023,69.295658,0.488296,0.519685,C#2,left
1.474685,329.627557,0.648339,0.535433,E4,right
1.474685,415.304698,0.551986,0.559055,G#4,right
1.507347,554.365262,0.925965,0.527559,C#5,right
1.835599,164.813778,0.254763,0.511811,E3,left
1.835599,207.652349,0.349482,0.488189,G#3,left
1.835599,277.182631,0.349482,0.535433,C#4,right
2.026671,415.304698,0.983123,0.559055,G#4,right
2.185082,207.652349,0.280892,0.503937,G#3,left
2.185082,277.182631,0.535655,0.519685,C#4,right
2.562327,138.591315,0.127381,0.519685,C#3,left
2.720737,164.813778,0.225367,0.527559,E3,left
2.720737,207.652349,0.289058,0.496063,G#3,left
